metric_name,iteration,difficulty,duration_ns
TransactionValidation,4188,2,207.848µs
TransactionValidation,4189,2,214.135µs
TransactionValidation,4190,2,208.407µs
TransactionValidation,4191,2,113.562µs
TransactionValidation,4192,2,112.585µs
TransactionValidation,4193,2,96.59µs
TransactionValidation,4194,2,97.429µs
TransactionValidation,4195,2,105.042µs
TransactionValidation,4196,2,91.562µs
TransactionValidation,4197,2,90.236µs
TransactionValidation,4198,2,91.144µs
TransactionValidation,4199,2,103.436µs
TransactionValidation,4200,2,91.073µs
TransactionValidation,4201,2,89.677µs
TransactionValidation,4202,2,90.655µs
TransactionValidation,4203,2,94.077µs
TransactionValidation,4204,2,89.676µs
TransactionValidation,4205,2,102.597µs
TransactionValidation,4206,2,91.842µs
TransactionValidation,4207,2,89.537µs
TransactionValidation,4208,2,293.335µs
TransactionValidation,4209,2,204.565µs
TransactionValidation,4210,2,207.429µs
TransactionValidation,4211,2,206.521µs
TransactionValidation,4212,2,243.538µs
TransactionValidation,4213,2,240.395µs
TransactionValidation,4214,2,170.903µs
TransactionValidation,4215,2,181.728µs
TransactionValidation,4216,2,212.248µs
TransactionValidation,4217,2,149.391µs
TransactionValidation,4218,2,145.061µs
TransactionValidation,4219,2,359.614µs
TransactionValidation,4220,2,170.484µs
TransactionValidation,4221,2,195.208µs
TransactionValidation,4222,2,171.81µs
TransactionValidation,4223,2,142.337µs
TransactionValidation,4224,2,142.197µs
TransactionValidation,4225,2,142.198µs
TransactionValidation,4226,2,141.219µs
TransactionValidation,4227,2,154.49µs
TransactionValidation,4228,2,149.81µs
TransactionValidation,4229,2,128.578µs
TransactionValidation,4230,2,125.435µs
TransactionValidation,4231,2,126.413µs
TransactionValidation,4232,2,129.975µs
TransactionValidation,4233,2,139.893µs
TransactionValidation,4234,2,136.96µs
TransactionValidation,4235,2,161.054µs
TransactionValidation,4236,2,136.47µs
TransactionValidation,4237,2,135.912µs
TransactionValidation,4238,2,144.502µs
TransactionValidation,4239,2,138.775µs
TransactionValidation,4240,2,107.835µs
TransactionValidation,4241,2,109.581µs
TransactionValidation,4242,2,112.655µs
TransactionValidation,4243,2,117.264µs
TransactionValidation,4244,2,217.487µs
TransactionValidation,4245,2,113.422µs
TransactionValidation,4246,2,100.152µs
TransactionValidation,4247,2,120.128µs
TransactionValidation,4248,2,96.171µs
TransactionValidation,4249,2,96.731µs
TransactionValidation,4250,2,96.381µs
TransactionValidation,4251,2,103.226µs
TransactionValidation,4252,2,93.169µs
TransactionValidation,4253,2,93.937µs
TransactionValidation,4254,2,93.029µs
TransactionValidation,4255,2,93.518µs
TransactionValidation,4256,2,92.54µs
TransactionValidation,4257,2,97.359µs
TransactionValidation,4258,2,107.207µs
TransactionValidation,4259,2,93.238µs
TransactionValidation,4260,2,92.47µs
TransactionValidation,4261,2,93.238µs
TransactionValidation,4262,2,126.902µs
TransactionValidation,4263,2,117.822µs
TransactionValidation,4264,2,96.731µs
TransactionValidation,4265,2,94.356µs
TransactionValidation,4266,2,92.47µs
TransactionValidation,4267,2,96.731µs
TransactionValidation,4268,2,114.4µs
TransactionValidation,4269,2,93.518µs
TransactionValidation,4270,2,92.261µs
TransactionValidation,4271,2,92.54µs
TransactionValidation,4272,2,93.937µs
TransactionValidation,4273,2,92.609µs
TransactionValidation,4274,2,97.708µs
TransactionValidation,4275,2,92.54µs
TransactionValidation,4276,2,92.959µs
TransactionValidation,4277,2,92.54µs
TransactionValidation,4278,2,92.54µs
TransactionValidation,4279,2,112.375µs
TransactionValidation,4280,2,171.81µs
TransactionValidation,4281,2,126.413µs
TransactionValidation,4282,2,93.239µs
TransactionValidation,4283,2,93.029µs
TransactionValidation,4284,2,92.959µs
TransactionValidation,4285,2,100.222µs
TransactionValidation,4286,2,135.283µs
TransactionValidation,4287,2,92.54µs
TransactionValidation,4288,2,92.54µs
TransactionValidation,4289,2,94.425µs
TransactionValidation,4290,2,92.959µs
TransactionValidation,4291,2,93.518µs
TransactionValidation,4292,2,93.378µs
TransactionValidation,4293,2,92.54µs
TransactionValidation,4294,2,125.435µs
TransactionValidation,4295,2,92.959µs
TransactionValidation,4296,2,92.61µs
TransactionValidation,4297,2,96.87µs
TransactionValidation,4298,2,153.582µs
TransactionValidation,4299,2,117.752µs
TransactionValidation,4300,2,92.54µs
TransactionValidation,4301,2,92.401µs
TransactionValidation,4302,2,94.914µs
TransactionValidation,4303,2,93.727µs
TransactionValidation,4304,2,100.013µs
TransactionValidation,4305,2,93.448µs
TransactionValidation,4306,2,93.936µs
TransactionValidation,4307,2,92.47µs
TransactionValidation,4308,2,92.959µs
TransactionValidation,4309,2,92.54µs
TransactionValidation,4310,2,119.848µs
TransactionValidation,4311,2,93.518µs
TransactionValidation,4312,2,96.382µs
TransactionValidation,4313,2,91.841µs
TransactionValidation,4314,2,92.121µs
TransactionValidation,4315,2,121.664µs
TransactionValidation,4316,2,92.47µs
TransactionValidation,4317,2,167.27µs
TransactionValidation,4318,2,95.822µs
TransactionValidation,4319,2,100.083µs
TransactionValidation,4320,2,93.099µs
TransactionValidation,4321,2,96.8µs
TransactionValidation,4322,2,97.499µs
TransactionValidation,4323,2,97.848µs
TransactionValidation,4324,2,92.051µs
TransactionValidation,4325,2,119.708µs
TransactionValidation,4326,2,99.245µs
TransactionValidation,4327,2,97.15µs
TransactionValidation,4328,2,95.403µs
TransactionValidation,4329,2,92.54µs
TransactionValidation,4330,2,137.308µs
TransactionValidation,4331,2,98.267µs
TransactionValidation,4332,2,92.889µs
TransactionValidation,4333,2,94.426µs
TransactionValidation,4334,2,170.274µs
TransactionValidation,4335,2,170.623µs
TransactionValidation,4336,2,94.286µs
TransactionValidation,4337,2,92.61µs
TransactionValidation,4338,2,93.448µs
TransactionValidation,4339,2,93.098µs
TransactionValidation,4340,2,108.883µs
TransactionValidation,4341,2,97.848µs
TransactionValidation,4342,2,92.819µs
TransactionValidation,4343,2,92.47µs
TransactionValidation,4344,2,92.959µs
TransactionValidation,4345,2,92.19µs
TransactionValidation,4346,2,93.029µs
TransactionValidation,4347,2,93.518µs
TransactionValidation,4348,2,95.474µs
TransactionValidation,4349,2,91.981µs
TransactionValidation,4350,2,92.051µs
TransactionValidation,4351,2,109.093µs
TransactionValidation,4352,2,93.378µs
TransactionValidation,4353,2,94.216µs
TransactionValidation,4354,2,92.54µs
TransactionValidation,4355,2,93.518µs
TransactionValidation,4356,2,114.889µs
TransactionValidation,4357,2,101.969µs
TransactionValidation,4358,2,100.571µs
TransactionValidation,4359,2,96.521µs
TransactionValidation,4360,2,92.749µs
TransactionValidation,4361,2,92.052µs
TransactionValidation,4362,2,92.959µs
TransactionValidation,4363,2,96.66µs
TransactionValidation,4364,2,91.981µs
TransactionValidation,4365,2,93.518µs
TransactionValidation,4366,2,94.635µs
TransactionValidation,4367,2,118.032µs
TransactionValidation,4368,2,97.149µs
TransactionValidation,4369,2,92.749µs
TransactionValidation,4370,2,100.083µs
TransactionValidation,4371,2,149.74µs
TransactionValidation,4372,2,124.876µs
TransactionValidation,4373,2,92.959µs
TransactionValidation,4374,2,93.029µs
TransactionValidation,4375,2,96.172µs
TransactionValidation,4376,2,93.518µs
TransactionValidation,4377,2,118.102µs
TransactionValidation,4378,2,92.191µs
TransactionValidation,4379,2,92.121µs
TransactionValidation,4380,2,93.937µs
TransactionValidation,4381,2,92.68µs
TransactionValidation,4382,2,94.914µs
TransactionValidation,4383,2,238.02µs
TransactionValidation,4384,2,283.906µs
TransactionValidation,4385,2,229.011µs
TransactionValidation,4386,2,249.124µs
TransactionValidation,4387,2,223.772µs
TransactionValidation,4388,2,223.982µs
TransactionValidation,4389,2,228.592µs
TransactionValidation,4390,2,253.525µs
TransactionValidation,4391,2,256.109µs
TransactionValidation,4392,2,257.156µs
TransactionValidation,4393,2,261.976µs
TransactionValidation,4394,2,230.896µs
TransactionValidation,4395,2,265.887µs
TransactionValidation,4396,2,236.204µs
TransactionValidation,4397,2,232.642µs
TransactionValidation,4398,2,230.686µs
TransactionValidation,4399,2,230.547µs
TransactionValidation,4400,2,240.115µs
TransactionValidation,4401,2,239.417µs
TransactionValidation,4402,2,264.35µs
TransactionValidation,4403,2,250.312µs
TransactionValidation,4404,2,285.093µs
TransactionValidation,4405,2,249.473µs
TransactionValidation,4406,2,271.055µs
TransactionValidation,4407,2,250.592µs
TransactionValidation,4408,2,334.751µs
TransactionValidation,4409,2,285.652µs
TransactionValidation,4410,2,282.089µs
TransactionValidation,4411,2,247.658µs
TransactionValidation,4412,2,268.401µs
TransactionValidation,4413,2,245.214µs
TransactionValidation,4414,2,269.169µs
TransactionValidation,4415,2,258.065µs
TransactionValidation,4416,2,283.906µs
TransactionValidation,4417,2,260.649µs
TransactionValidation,4418,2,295.709µs
TransactionValidation,4419,2,275.804µs
TransactionValidation,4420,2,298.013µs
TransactionValidation,4421,2,287.887µs
TransactionValidation,4422,2,292.217µs
TransactionValidation,4423,2,290.121µs
TransactionValidation,4424,2,319.176µs
TransactionValidation,4425,2,333.842µs
TransactionValidation,4426,2,302.554µs
TransactionValidation,4427,2,333.004µs
TransactionValidation,4428,2,299.899µs
TransactionValidation,4429,2,281.461µs
TransactionValidation,4430,2,241.791µs
TransactionValidation,4431,2,249.055µs
TransactionValidation,4432,2,249.544µs
TransactionValidation,4433,2,246.611µs
TransactionValidation,4434,2,245.842µs
TransactionValidation,4435,2,265.747µs
TransactionValidation,4436,2,248.217µs
TransactionValidation,4437,2,278.039µs
TransactionValidation,4438,2,276.572µs
TransactionValidation,4439,2,315.125µs
TransactionValidation,4440,2,276.432µs
TransactionValidation,4441,2,278.179µs
TransactionValidation,4442,2,279.436µs
TransactionValidation,4443,2,275.245µs
TransactionValidation,4444,2,301.506µs
TransactionValidation,4445,2,278.738µs
TransactionValidation,4446,2,361.57µs
TransactionValidation,4447,2,302.624µs
TransactionValidation,4448,2,330.141µs
TransactionValidation,4449,2,283.277µs
TransactionValidation,4450,2,276.782µs
TransactionValidation,4451,2,274.058µs
TransactionValidation,4452,2,278.807µs
TransactionValidation,4453,2,280.483µs
TransactionValidation,4454,2,278.737µs
TransactionValidation,4455,2,299.899µs
TransactionValidation,4456,2,281.81µs
TransactionValidation,4457,2,385.456µs
TransactionValidation,4458,2,468.357µs
TransactionValidation,4459,2,361.5µs
TransactionValidation,4460,2,475.341µs
TransactionValidation,4461,2,309.957µs
TransactionValidation,4462,2,274.128µs
TransactionValidation,4463,2,275.594µs
TransactionValidation,4464,2,282.578µs
TransactionValidation,4465,2,265.607µs
TransactionValidation,4466,2,243.537µs
TransactionValidation,4467,2,237.392µs
TransactionValidation,4468,2,216.648µs
TransactionValidation,4469,2,242.49µs
TransactionValidation,4470,2,164.687µs
TransactionValidation,4471,2,119.779µs
TransactionValidation,4472,2,135.771µs
TransactionValidation,4473,2,93.029µs
TransactionValidation,4474,2,100.991µs
TransactionValidation,4475,2,92.679µs
TransactionValidation,4476,2,96.661µs
TransactionValidation,4477,2,94.845µs
TransactionValidation,4478,2,94.495µs
TransactionValidation,4479,2,92.191µs
TransactionValidation,4480,2,101.969µs
TransactionValidation,4481,2,101.13µs
TransactionValidation,4482,2,96.87µs
TransactionValidation,4483,2,116.914µs
TransactionValidation,4484,2,95.334µs
TransactionValidation,4485,2,93.168µs
TransactionValidation,4486,2,93.239µs
TransactionValidation,4487,2,97.779µs
TransactionValidation,4488,2,94.286µs
TransactionValidation,4489,2,100.083µs
TransactionValidation,4490,2,98.197µs
TransactionValidation,4491,2,99.105µs
TransactionValidation,4492,2,99.245µs
TransactionValidation,4493,2,93.169µs
TransactionValidation,4494,2,97.149µs
TransactionValidation,4495,2,98.686µs
TransactionValidation,4496,2,98.267µs
TransactionValidation,4497,2,97.708µs
TransactionValidation,4498,2,94.915µs
TransactionValidation,4499,2,115.658µs
TransactionValidation,4500,2,102.807µs
TransactionValidation,4501,2,93.937µs
TransactionValidation,4502,2,97.29µs
TransactionValidation,4503,2,97.359µs
TransactionValidation,4504,2,92.47µs
TransactionValidation,4505,2,116.775µs
TransactionValidation,4506,2,102.807µs
TransactionValidation,4507,2,98.895µs
TransactionValidation,4508,2,94.007µs
TransactionValidation,4509,2,103.086µs
TransactionValidation,4510,2,94.076µs
TransactionValidation,4511,2,94.915µs
TransactionValidation,4512,2,92.96µs
TransactionValidation,4513,2,98.756µs
TransactionValidation,4514,2,94.775µs
TransactionValidation,4515,2,112.445µs
TransactionValidation,4516,2,95.682µs
TransactionValidation,4517,2,94.705µs
TransactionValidation,4518,2,92.47µs
TransactionValidation,4519,2,96.102µs
TransactionValidation,4520,2,93.587µs
TransactionValidation,4521,2,108.184µs
TransactionValidation,4522,2,94.984µs
TransactionValidation,4523,2,103.784µs
TransactionValidation,4524,2,93.517µs
TransactionValidation,4525,2,98.755µs
TransactionValidation,4526,2,121.384µs
TransactionValidation,4527,2,98.825µs
TransactionValidation,4528,2,92.47µs
TransactionValidation,4529,2,99.594µs
TransactionValidation,4530,2,92.61µs
TransactionValidation,4531,2,110.838µs
TransactionValidation,4532,2,95.892µs
TransactionValidation,4533,2,92.749µs
TransactionValidation,4534,2,93.867µs
TransactionValidation,4535,2,92.61µs
TransactionValidation,4536,2,91.841µs
TransactionValidation,4537,2,92.191µs
TransactionValidation,4538,2,92.61µs
TransactionValidation,4539,2,94.915µs
TransactionValidation,4540,2,93.448µs
TransactionValidation,4541,2,92.471µs
TransactionValidation,4542,2,131.232µs
TransactionValidation,4543,2,94.216µs
TransactionValidation,4544,2,92.61µs
TransactionValidation,4545,2,94.845µs
TransactionValidation,4546,2,99.314µs
TransactionValidation,4547,2,92.61µs
TransactionValidation,4548,2,94.077µs
TransactionValidation,4549,2,97.359µs
TransactionValidation,4550,2,98.407µs
TransactionValidation,4551,2,96.73µs
TransactionValidation,4552,2,92.959µs
TransactionValidation,4553,2,93.517µs
TransactionValidation,4554,2,94.077µs
TransactionValidation,4555,2,92.47µs
TransactionValidation,4556,2,93.867µs
TransactionValidation,4557,2,93.728µs
TransactionValidation,4558,2,502.44µs
TransactionValidation,4559,2,228.591µs
TransactionValidation,4560,2,224.191µs
TransactionValidation,4561,2,261.277µs
TransactionValidation,4562,2,223.772µs
TransactionValidation,4563,2,221.677µs
TransactionValidation,4564,2,222.305µs
TransactionValidation,4565,2,221.887µs
TransactionValidation,4566,2,244.445µs
TransactionValidation,4567,2,229.429µs
TransactionValidation,4568,2,251.569µs
TransactionValidation,4569,2,226.566µs
TransactionValidation,4570,2,229.08µs
TransactionValidation,4571,2,241.931µs
TransactionValidation,4572,2,237.671µs
TransactionValidation,4573,2,243.957µs
TransactionValidation,4574,2,256.179µs
TransactionValidation,4575,2,352.77µs
TransactionValidation,4576,2,262.394µs
TransactionValidation,4577,2,368.903µs
TransactionValidation,4578,2,317.08µs
TransactionValidation,4579,2,269.658µs
TransactionValidation,4580,2,292.286µs
TransactionValidation,4581,2,275.175µs
TransactionValidation,4582,2,289.842µs
TransactionValidation,4583,2,266.586µs
TransactionValidation,4584,2,286.28µs
TransactionValidation,4585,2,265.397µs
TransactionValidation,4586,2,289.074µs
TransactionValidation,4587,2,265.956µs
TransactionValidation,4588,2,293.754µs
TransactionValidation,4589,2,264.839µs
TransactionValidation,4590,2,287.188µs
TransactionValidation,4591,2,265.537µs
TransactionValidation,4592,2,289.353µs
TransactionValidation,4593,2,266.026µs
TransactionValidation,4594,2,295.639µs
TransactionValidation,4595,2,269.588µs
TransactionValidation,4596,2,308.56µs
TransactionValidation,4597,2,265.398µs
TransactionValidation,4598,2,271.614µs
TransactionValidation,4599,2,265.747µs
TransactionValidation,4600,2,268.681µs
TransactionValidation,4601,2,268.261µs
TransactionValidation,4602,2,289.563µs
TransactionValidation,4603,2,268.68µs
TransactionValidation,4604,2,267.773µs
TransactionValidation,4605,2,267.633µs
TransactionValidation,4606,2,272.94µs
TransactionValidation,4607,2,322.877µs
TransactionValidation,4608,2,336.427µs
TransactionValidation,4609,2,303.601µs
TransactionValidation,4610,2,266.585µs
TransactionValidation,4611,2,293.823µs
TransactionValidation,4612,2,267.423µs
TransactionValidation,4613,2,266.445µs
TransactionValidation,4614,2,266.655µs
TransactionValidation,4615,2,267.632µs
TransactionValidation,4616,2,266.097µs
TransactionValidation,4617,2,268.541µs
TransactionValidation,4618,2,272.382µs
TransactionValidation,4619,2,271.893µs
TransactionValidation,4620,2,266.305µs
TransactionValidation,4621,2,270.566µs
TransactionValidation,4622,2,264.769µs
TransactionValidation,4623,2,268.959µs
TransactionValidation,4624,2,269.308µs
TransactionValidation,4625,2,285.024µs
TransactionValidation,4626,2,264.63µs
TransactionValidation,4627,2,265.607µs
TransactionValidation,4628,2,319.874µs
TransactionValidation,4629,2,274.547µs
TransactionValidation,4630,2,294.941µs
TransactionValidation,4631,2,268.89µs
TransactionValidation,4632,2,326.648µs
TransactionValidation,4633,2,237.182µs
TransactionValidation,4634,2,260.788µs
TransactionValidation,4635,2,234.807µs
TransactionValidation,4636,2,234.318µs
TransactionValidation,4637,2,236.065µs
TransactionValidation,4638,2,240.115µs
TransactionValidation,4639,2,331.468µs
TransactionValidation,4640,2,273.918µs
TransactionValidation,4641,2,269.519µs
TransactionValidation,4642,2,267.632µs
TransactionValidation,4643,2,274.267µs
TransactionValidation,4644,2,226.705µs
TransactionValidation,4645,2,207.499µs
TransactionValidation,4646,2,215.321µs
TransactionValidation,4647,2,227.124µs
TransactionValidation,4648,2,134.794µs
TransactionValidation,4649,2,118.801µs
TransactionValidation,4650,2,89.118µs
TransactionValidation,4651,2,89.747µs
TransactionValidation,4652,2,109.302µs
TransactionValidation,4653,2,91.492µs
TransactionValidation,4654,2,96.801µs
TransactionValidation,4655,2,91.213µs
TransactionValidation,4656,2,89.537µs
TransactionValidation,4657,2,94.426µs
TransactionValidation,4658,2,90.864µs
TransactionValidation,4659,2,94.006µs
TransactionValidation,4660,2,89.676µs
TransactionValidation,4661,2,91.143µs
TransactionValidation,4662,2,90.165µs
TransactionValidation,4663,2,88.699µs
TransactionValidation,4664,2,89.886µs
TransactionValidation,4665,2,93.937µs
TransactionValidation,4666,2,88.629µs
TransactionValidation,4667,2,88.769µs
TransactionValidation,4668,2,120.127µs
TransactionValidation,4669,2,114.401µs
TransactionValidation,4670,2,95.264µs
TransactionValidation,4671,2,95.264µs
TransactionValidation,4672,2,89.676µs
TransactionValidation,4673,2,89.397µs
TransactionValidation,4674,2,90.934µs
TransactionValidation,4675,2,90.165µs
TransactionValidation,4676,2,95.682µs
TransactionValidation,4677,2,90.095µs
TransactionValidation,4678,2,97.359µs
TransactionValidation,4679,2,89.328µs
TransactionValidation,4680,2,103.365µs
TransactionValidation,4681,2,90.165µs
TransactionValidation,4682,2,95.613µs
TransactionValidation,4683,2,99.314µs
TransactionValidation,4684,2,89.677µs
TransactionValidation,4685,2,88.908µs
TransactionValidation,4686,2,100.222µs
TransactionValidation,4687,2,89.258µs
TransactionValidation,4688,2,95.823µs
TransactionValidation,4689,2,94.425µs
TransactionValidation,4690,2,91.143µs
TransactionValidation,4691,2,90.096µs
TransactionValidation,4692,2,102.457µs
TransactionValidation,4693,2,90.655µs
TransactionValidation,4694,2,94.565µs
TransactionValidation,4695,2,89.746µs
TransactionValidation,4696,2,90.095µs
TransactionValidation,4697,2,90.724µs
TransactionValidation,4698,2,90.165µs
TransactionValidation,4699,2,89.188µs
TransactionValidation,4700,2,96.451µs
TransactionValidation,4701,2,93.937µs
TransactionValidation,4702,2,94.426µs
TransactionValidation,4703,2,103.575µs
TransactionValidation,4704,2,89.676µs
TransactionValidation,4705,2,90.235µs
TransactionValidation,4706,2,92.051µs
TransactionValidation,4707,2,90.165µs
TransactionValidation,4708,2,90.096µs
TransactionValidation,4709,2,104.832µs
TransactionValidation,4710,2,93.518µs
TransactionValidation,4711,2,89.886µs
TransactionValidation,4712,2,97.499µs
TransactionValidation,4713,2,90.096µs
TransactionValidation,4714,2,89.537µs
TransactionValidation,4715,2,101.619µs
TransactionValidation,4716,2,95.893µs
TransactionValidation,4717,2,93.448µs
TransactionValidation,4718,2,90.654µs
TransactionValidation,4719,2,90.655µs
TransactionValidation,4720,2,89.886µs
TransactionValidation,4721,2,107.905µs
TransactionValidation,4722,2,123.55µs
TransactionValidation,4723,2,163.22µs
TransactionValidation,4724,2,101.689µs
TransactionValidation,4725,2,96.591µs
TransactionValidation,4726,2,94.914µs
TransactionValidation,4727,2,94.426µs
TransactionValidation,4728,2,112.864µs
TransactionValidation,4729,2,103.017µs
TransactionValidation,4730,2,94.845µs
TransactionValidation,4731,2,93.518µs
TransactionValidation,4732,2,102.388µs
TransactionValidation,4733,2,93.937µs
TransactionValidation,4734,2,96.87µs
TransactionValidation,4735,2,94.077µs
TransactionValidation,4736,2,94.426µs
TransactionValidation,4737,2,93.448µs
TransactionValidation,4738,2,94.077µs
TransactionValidation,4739,2,110.14µs
TransactionValidation,4740,2,93.937µs
TransactionValidation,4741,2,93.448µs
TransactionValidation,4742,2,93.867µs
TransactionValidation,4743,2,93.099µs
TransactionValidation,4744,2,139.613µs
TransactionValidation,4745,2,95.333µs
TransactionValidation,4746,2,94.007µs
TransactionValidation,4747,2,102.528µs
TransactionValidation,4748,2,99.036µs
TransactionValidation,4749,2,94.076µs
TransactionValidation,4750,2,93.448µs
TransactionValidation,4751,2,94.426µs
TransactionValidation,4752,2,96.381µs
TransactionValidation,4753,2,94.844µs
TransactionValidation,4754,2,93.448µs
TransactionValidation,4755,2,111.188µs
TransactionValidation,4756,2,100.572µs
TransactionValidation,4757,2,96.801µs
TransactionValidation,4758,2,95.194µs
TransactionValidation,4759,2,94.915µs
TransactionValidation,4760,2,116.425µs
TransactionValidation,4761,2,94.845µs
TransactionValidation,4762,2,97.219µs
TransactionValidation,4763,2,95.404µs
TransactionValidation,4764,2,101.62µs
TransactionValidation,4765,2,98.477µs
TransactionValidation,4766,2,93.168µs
TransactionValidation,4767,2,96.87µs
TransactionValidation,4768,2,94.495µs
TransactionValidation,4769,2,101.689µs
TransactionValidation,4770,2,92.121µs
TransactionValidation,4771,2,111.746µs
TransactionValidation,4772,2,98.476µs
TransactionValidation,4773,2,94.216µs
TransactionValidation,4774,2,93.937µs
TransactionValidation,4775,2,94.426µs
TransactionValidation,4776,2,113.702µs
TransactionValidation,4777,2,94.705µs
TransactionValidation,4778,2,92.959µs
TransactionValidation,4779,2,93.029µs
TransactionValidation,4780,2,94.705µs
TransactionValidation,4781,2,91.563µs
TransactionValidation,4782,2,103.016µs
TransactionValidation,4783,2,101.619µs
TransactionValidation,4784,2,96.311µs
TransactionValidation,4785,2,94.915µs
TransactionValidation,4786,2,94.635µs
TransactionValidation,4787,2,103.994µs
TransactionValidation,4788,2,97.289µs
TransactionValidation,4789,2,94.495µs
TransactionValidation,4790,2,93.169µs
TransactionValidation,4791,2,92.121µs
TransactionValidation,4792,2,108.813µs
TransactionValidation,4793,2,110.909µs
TransactionValidation,4794,2,98.406µs
TransactionValidation,4795,2,99.664µs
TransactionValidation,4796,2,92.959µs
TransactionValidation,4797,2,96.591µs
TransactionValidation,4798,2,92.47µs
TransactionValidation,4799,2,94.425µs
TransactionValidation,4800,2,95.124µs
TransactionValidation,4801,2,105.251µs
TransactionValidation,4802,2,119.708µs
TransactionValidation,4803,2,138.007µs
TransactionValidation,4804,2,130.743µs
TransactionValidation,4805,2,94.426µs
TransactionValidation,4806,2,94.286µs
TransactionValidation,4807,2,123.34µs
TransactionValidation,4808,2,130.953µs
TransactionValidation,4809,2,216.02µs
TransactionValidation,4810,2,147.366µs
TransactionValidation,4811,2,157.703µs
TransactionValidation,4812,2,177.747µs
TransactionValidation,4813,2,108.534µs
TransactionValidation,4814,2,111.956µs
TransactionValidation,4815,2,96.8µs
TransactionValidation,4816,2,99.734µs
TransactionValidation,4817,2,94.426µs
TransactionValidation,4818,2,94.007µs
TransactionValidation,4819,2,107.556µs
TransactionValidation,4820,2,96.66µs
TransactionValidation,4821,2,95.892µs
TransactionValidation,4822,2,97.499µs
TransactionValidation,4823,2,92.68µs
TransactionValidation,4824,2,93.029µs
TransactionValidation,4825,2,94.356µs
TransactionValidation,4826,2,132.699µs
TransactionValidation,4827,2,99.244µs
TransactionValidation,4828,2,93.029µs
TransactionValidation,4829,2,92.47µs
TransactionValidation,4830,2,94.426µs
TransactionValidation,4831,2,95.404µs
TransactionValidation,4832,2,93.029µs
TransactionValidation,4833,2,94.636µs
TransactionValidation,4834,2,92.33µs
TransactionValidation,4835,2,115.029µs
TransactionValidation,4836,2,122.991µs
TransactionValidation,4837,2,92.61µs
TransactionValidation,4838,2,93.099µs
TransactionValidation,4839,2,93.937µs
TransactionValidation,4840,2,102.737µs
TransactionValidation,4841,2,100.083µs
TransactionValidation,4842,2,93.867µs
TransactionValidation,4843,2,97.569µs
TransactionValidation,4844,2,94.426µs
TransactionValidation,4845,2,92.889µs
TransactionValidation,4846,2,116.775µs
TransactionValidation,4847,2,94.286µs
TransactionValidation,4848,2,93.518µs
TransactionValidation,4849,2,94.426µs
TransactionValidation,4850,2,129.276µs
TransactionValidation,4851,2,123.69µs
TransactionValidation,4852,2,92.121µs
TransactionValidation,4853,2,100.712µs
TransactionValidation,4854,2,98.476µs
TransactionValidation,4855,2,94.076µs
TransactionValidation,4856,2,116.426µs
TransactionValidation,4857,2,93.518µs
TransactionValidation,4858,2,92.749µs
TransactionValidation,4859,2,94.984µs
TransactionValidation,4860,2,97.359µs
TransactionValidation,4861,2,94.146µs
TransactionValidation,4862,2,93.168µs
TransactionValidation,4863,2,93.518µs
TransactionValidation,4864,2,93.937µs
TransactionValidation,4865,2,94.985µs
TransactionValidation,4866,2,94.356µs
TransactionValidation,4867,2,112.515µs
TransactionValidation,4868,2,97.08µs
TransactionValidation,4869,2,116.286µs
TransactionValidation,4870,2,99.664µs
TransactionValidation,4871,2,93.937µs
TransactionValidation,4872,2,122.782µs
TransactionValidation,4873,2,119.429µs
TransactionValidation,4874,2,94.425µs
TransactionValidation,4875,2,94.845µs
TransactionValidation,4876,2,111.188µs
TransactionValidation,4877,2,107.486µs
TransactionValidation,4878,2,94.635µs
TransactionValidation,4879,2,102.528µs
TransactionValidation,4880,2,92.47µs
TransactionValidation,4881,2,94.705µs
TransactionValidation,4882,2,108.394µs
TransactionValidation,4883,2,95.333µs
TransactionValidation,4884,2,100.223µs
TransactionValidation,4885,2,92.959µs
TransactionValidation,4886,2,95.404µs
TransactionValidation,4887,2,103.784µs
TransactionValidation,4888,2,93.238µs
TransactionValidation,4889,2,92.54µs
TransactionValidation,4890,2,92.54µs
TransactionValidation,4891,2,589.742µs
TransactionValidation,4892,2,241.023µs
TransactionValidation,4893,2,229.849µs
TransactionValidation,4894,2,233.829µs
TransactionValidation,4895,2,249.474µs
TransactionValidation,4896,2,230.198µs
TransactionValidation,4897,2,228.731µs
TransactionValidation,4898,2,348.16µs
TransactionValidation,4899,2,268.191µs
TransactionValidation,4900,2,234.458µs
TransactionValidation,4901,2,258.763µs
TransactionValidation,4902,2,228.102µs
TransactionValidation,4903,2,236.413µs
TransactionValidation,4904,2,238.09µs
TransactionValidation,4905,2,235.785µs
TransactionValidation,4906,2,254.502µs
TransactionValidation,4907,2,253.804µs
TransactionValidation,4908,2,255.48µs
TransactionValidation,4909,2,268.611µs
TransactionValidation,4910,2,283.627µs
TransactionValidation,4911,2,301.925µs
TransactionValidation,4912,2,311.423µs
TransactionValidation,4913,2,291.099µs
TransactionValidation,4914,2,268.541µs
TransactionValidation,4915,2,292.497µs
TransactionValidation,4916,2,274.477µs
TransactionValidation,4917,2,234.877µs
TransactionValidation,4918,2,287.468µs
TransactionValidation,4919,2,268.541µs
TransactionValidation,4920,2,267.912µs
TransactionValidation,4921,2,326.579µs
TransactionValidation,4922,2,265.887µs
